HPO_id	phenotype_group_k1000	phenotype_group_k1500
HP:0020200	816	816
HP:0020201	156	394
HP:0020202	156	394
HP:0020203	156	394
HP:0020204	316	1044
HP:0020205	316	1044
HP:0020206	33	476
HP:0020207	363	1381
HP:0020208	363	1381
HP:0020209	363	1381
HP:0020210	363	1381
HP:0020211	363	1381
HP:0020212	363	1381
HP:0020213	363	1381
HP:0020214	363	1381
HP:0020215	363	1381
HP:0020216	363	1381
HP:0020217	147	278
HP:0020218	147	278
HP:0020219	720	720
HP:0020220	147	278
HP:0020221	147	1124
HP:0025004	222	199
HP:0025005	923	923
HP:0025006	923	923
HP:0025007	152	114
HP:0025008	321	51
HP:0025009	417	717
HP:0025010	152	114
HP:0025011	381	381
HP:0025012	438	740
HP:0025013	495	1356
HP:0025014	605	605
HP:0025015	338	1314
HP:0025016	338	299
HP:0025017	59	238
HP:0025018	59	238
HP:0025019	847	423
HP:0025020	227	213
HP:0025021	527	1055
HP:0025022	527	1055
HP:0025023	704	704
HP:0025024	711	711
HP:0025025	723	1447
HP:0025026	723	1447
HP:0025027	605	605
HP:0025028	478	478
HP:0025029	934	934
HP:0025030	934	934
HP:0025031	399	49
HP:0025032	416	416
HP:0025033	774	95
HP:0025034	840	840
HP:0025035	840	840
HP:0025037	197	48
HP:0025038	206	841
HP:0025039	438	740
HP:0025040	75	527
HP:0025041	75	527
HP:0025042	630	630
HP:0025043	630	630
HP:0025044	206	841
HP:0025045	405	202
HP:0025046	405	202
HP:0025047	405	202
HP:0025048	405	202
HP:0025049	405	202
HP:0025050	405	202
HP:0025051	405	202
HP:0025052	405	202
HP:0025053	405	202
HP:0025057	278	658
HP:0025058	75	774
HP:0025059	95	298
HP:0025060	95	298
HP:0025061	95	298
HP:0025062	892	892
HP:0025063	169	398
HP:0025064	75	527
HP:0025065	28	44
HP:0025066	28	44
HP:0025068	185	1099
HP:0025069	185	1099
HP:0025070	19	233
HP:0025071	19	233
HP:0025072	19	233
HP:0025073	19	233
HP:0025074	19	233
HP:0025075	813	813
HP:0025076	813	813
HP:0025077	813	813
HP:0025078	813	813
HP:0025079	206	841
HP:0025080	92	53
HP:0025081	520	1042
HP:0025082	183	177
HP:0025083	183	177
HP:0025084	306	32
HP:0025085	169	398
HP:0025086	169	398
HP:0025087	122	971
HP:0025088	44	1262
HP:0025089	403	403
HP:0025090	199	145
HP:0025092	296	296
HP:0025093	773	386
HP:0025094	727	1456
HP:0025095	321	51
HP:0025096	321	51
HP:0025097	954	954
HP:0025098	75	774
HP:0025099	75	527
HP:0025100	657	657
HP:0025101	657	657
HP:0025102	438	740
HP:0025103	605	605
HP:0025104	81	587
HP:0025105	81	587
HP:0025106	81	587
HP:0025107	81	587
HP:0025108	81	587
HP:0025109	358	494
HP:0025110	773	386
HP:0025112	66	12
HP:0025113	66	12
HP:0025114	92	53
HP:0025115	296	296
HP:0025116	225	464
HP:0025117	296	296
HP:0025118	784	391
HP:0025119	784	391
HP:0025121	192	1172
HP:0025122	296	296
HP:0025123	370	1483
HP:0025124	341	341
HP:0025125	254	899
HP:0025126	254	899
HP:0025127	91	154
HP:0025128	9	62
HP:0025129	78	4
HP:0025130	78	4
HP:0025131	49	209
HP:0025132	445	445
HP:0025133	445	445
HP:0025134	445	445
HP:0025135	445	445
HP:0025136	445	445
HP:0025137	445	445
HP:0025138	445	445
HP:0025139	445	445
HP:0025140	445	445
HP:0025141	254	611
HP:0025142	237	1379
HP:0025143	237	212
HP:0025144	237	212
HP:0025145	237	212
HP:0025146	152	114
HP:0025147	152	1063
HP:0025148	101	197
HP:0025149	199	15
HP:0025150	478	478
HP:0025151	478	478
HP:0025152	740	376
HP:0025154	345	345
HP:0025155	416	416
HP:0025156	252	105
HP:0025157	43	1064
HP:0025158	899	449
HP:0025159	899	449
HP:0025160	66	12
HP:0025161	66	12
HP:0025162	66	12
HP:0025163	931	931
HP:0025164	183	177
HP:0025165	183	177
HP:0025166	183	177
HP:0025167	183	177
HP:0025168	834	834
HP:0025169	834	834
HP:0025170	84	317
HP:0025171	84	317
HP:0025172	196	312
HP:0025173	196	312
HP:0025174	196	312
HP:0025175	13	1218
HP:0025176	196	1494
HP:0025177	196	1494
HP:0025178	13	210
HP:0025179	196	312
HP:0025180	196	312
HP:0025181	506	125
HP:0025182	122	971
HP:0025186	36	130
HP:0025188	88	182
HP:0025190	720	720
HP:0025191	147	278
HP:0025192	48	1421
HP:0025193	275	275
HP:0025194	275	275
HP:0025195	275	275
HP:0025196	300	327
HP:0025197	39	1085
HP:0025198	785	785
HP:0025200	156	1230
HP:0025201	227	213
HP:0025202	227	213
HP:0025203	354	87
HP:0025230	585	585
HP:0025231	971	242
HP:0025232	971	242
HP:0025233	151	361
HP:0025234	151	1107
HP:0025235	151	1107
HP:0025236	151	1107
HP:0025237	151	1107
HP:0025238	387	68
HP:0025239	332	19
HP:0025240	332	19
HP:0025241	865	865
HP:0025242	865	865
HP:0025243	332	19
HP:0025244	332	19
HP:0025245	912	912
HP:0025246	912	912
HP:0025247	912	912
HP:0025248	912	912
HP:0025249	461	1449
HP:0025250	461	1449
HP:0025251	461	1449
HP:0025252	449	1045
HP:0025253	271	131
HP:0025258	67	693
HP:0025259	200	697
HP:0025260	200	697
HP:0025261	200	697
HP:0025262	200	697
HP:0025263	200	697
HP:0025264	200	697
HP:0025265	200	697
HP:0025266	452	452
HP:0025267	151	361
HP:0025268	245	185
HP:0025269	271	131
HP:0025270	252	150
HP:0025271	176	43
HP:0025272	379	1070
HP:0025273	585	585
HP:0025274	23	510
HP:0025276	616	307
HP:0025277	616	307
HP:0025278	616	307
HP:0025289	630	630
HP:0025300	306	1200
HP:0025309	621	1401
HP:0025310	621	1401
HP:0025311	654	162
HP:0025312	185	287
HP:0025313	185	287
HP:0025314	101	197
HP:0025317	5	270
HP:0025318	23	510
HP:0025319	621	279
HP:0025320	899	449
HP:0025321	70	1242
HP:0025322	59	1061
HP:0025323	847	423
HP:0025324	847	423
HP:0025325	422	422
HP:0025326	88	143
HP:0025327	14	54
HP:0025328	457	457
HP:0025329	647	647
HP:0025330	863	863
HP:0025331	863	863
HP:0025332	164	462
HP:0025333	164	462
HP:0025335	655	81
HP:0025336	655	81
HP:0025337	265	607
HP:0025338	265	215
HP:0025339	94	1261
HP:0025340	94	1261
HP:0025341	825	825
HP:0025342	97	621
HP:0025343	647	647
HP:0025344	345	345
HP:0025345	326	39
HP:0025346	326	39
HP:0025347	326	39
HP:0025348	124	405
HP:0025349	124	405
HP:0025350	265	215
HP:0025351	856	427
HP:0025353	647	647
HP:0025354	54	74
HP:0025355	88	143
HP:0025356	66	12
HP:0025357	954	954
HP:0025358	621	279
HP:0025359	14	54
HP:0025360	14	54
HP:0025361	14	1391
HP:0025362	14	1391
HP:0025363	126	153
HP:0025364	126	153
HP:0025367	91	521
HP:0025368	971	242
HP:0025369	971	242
HP:0025370	921	13
HP:0025371	921	13
HP:0025372	151	361
HP:0025373	182	518
HP:0025374	500	500
HP:0025375	500	500
HP:0025376	589	1180
HP:0025379	647	647
HP:0025380	998	998
HP:0025381	647	647
HP:0025382	892	892
HP:0025383	9	144
HP:0025384	9	144
HP:0025385	9	144
HP:0025386	138	223
HP:0025387	93	528
HP:0025388	188	276
HP:0025389	196	312
HP:0025390	196	312
HP:0025391	196	312
HP:0025392	196	312
HP:0025393	196	312
HP:0025394	196	312
HP:0025395	196	312
HP:0025396	196	312
HP:0025397	196	312
HP:0025398	196	312
HP:0025399	196	312
HP:0025400	196	312
HP:0025401	57	961
HP:0025402	219	66
HP:0025403	7	5
HP:0025404	848	848
HP:0025405	848	848
HP:0025406	237	212
HP:0025407	723	1447
HP:0025408	95	298
HP:0025409	95	1076
HP:0025410	770	241
HP:0025413	375	22
HP:0025414	375	22
HP:0025415	375	22
HP:0025416	160	378
HP:0025417	777	777
HP:0025418	14	54
HP:0025419	13	1218
HP:0025420	457	457
HP:0025421	833	833
HP:0025422	594	594
HP:0025423	45	218
HP:0025424	45	1030
HP:0025425	45	1030
HP:0025426	526	1367
HP:0025427	321	51
HP:0025428	321	51
HP:0025429	780	194
HP:0025430	780	194
HP:0025431	780	194
HP:0025432	91	154
HP:0025433	358	494
HP:0025434	242	760
HP:0025435	358	494
HP:0025436	606	606
HP:0025437	292	261
HP:0025439	251	251
HP:0025440	647	647
HP:0025441	585	585
HP:0025443	26	63
HP:0025444	657	657
HP:0025445	574	1149
HP:0025446	574	1149
HP:0025447	574	1149
HP:0025448	574	1149
HP:0025449	574	1149
HP:0025451	187	25
HP:0025452	461	46
HP:0025453	530	1461
HP:0025454	349	174
HP:0025455	349	174
HP:0025456	966	966
HP:0025457	966	966
HP:0025458	966	966
HP:0025459	279	188
HP:0025460	405	202
HP:0025461	40	211
HP:0025463	54	74
HP:0025464	54	74
HP:0025465	326	39
HP:0025466	760	379
HP:0025469	425	1469
HP:0025470	425	1469
HP:0025471	81	306
HP:0025472	856	427
HP:0025473	461	1376
HP:0025474	461	46
HP:0025475	518	128
HP:0025476	46	368
HP:0025477	366	366
HP:0025478	223	111
HP:0025479	66	12
HP:0025480	96	1142
HP:0025481	63	1185
HP:0025482	215	395
HP:0025483	227	213
HP:0025484	227	213
HP:0025485	160	378
HP:0025486	359	21
HP:0025487	542	542
HP:0025488	609	304
HP:0025489	542	542
HP:0025490	838	838
HP:0025491	354	87
HP:0025492	621	1401
HP:0025493	824	824
HP:0025494	146	64
HP:0025495	146	64
HP:0025496	847	423
HP:0025497	847	423
HP:0025498	227	213
HP:0025499	441	441
HP:0025500	441	441
HP:0025501	441	441
HP:0025502	441	441
HP:0025503	477	58
HP:0025505	477	58
HP:0025506	477	58
HP:0025507	461	1376
HP:0025508	461	1376
HP:0025509	461	1376
HP:0025510	81	306
HP:0025511	81	306
HP:0025512	461	1376
HP:0025513	94	1261
HP:0025514	931	931
HP:0025515	530	1461
HP:0025516	838	838
HP:0025517	657	657
HP:0025518	36	130
HP:0025519	230	88
HP:0025520	366	366
HP:0025521	530	569
HP:0025522	678	678
HP:0025523	678	678
HP:0025524	296	296
HP:0025525	296	296
HP:0025526	296	296
HP:0025527	461	46
HP:0025528	461	46
HP:0025529	605	605
HP:0025530	461	1205
HP:0025531	217	217
HP:0025532	217	217
HP:0025533	155	8
HP:0025534	94	1261
HP:0025535	824	824
HP:0025536	824	824
HP:0025537	677	338
HP:0025538	135	40
HP:0025539	305	313
HP:0025540	337	644
HP:0025546	28	44
HP:0025547	28	44
HP:0025548	28	44
HP:0025549	848	848
HP:0025550	73	1084
HP:0025551	931	931
HP:0025552	138	223
HP:0025553	138	223
HP:0025554	605	605
HP:0025555	71	1233
HP:0025558	618	618
HP:0025559	618	618
HP:0025560	654	162
HP:0025561	654	162
HP:0025562	654	162
HP:0025563	654	162
HP:0025564	654	162
HP:0025565	654	162
HP:0025566	654	162
HP:0025567	179	332
HP:0025568	101	610
HP:0025569	101	610
HP:0025570	101	610
HP:0025571	77	1054
HP:0025572	10	1188
HP:0025573	699	349
HP:0025574	332	19
HP:0025575	287	921
HP:0025576	287	1416
HP:0025578	455	421
HP:0025579	236	28
HP:0025580	236	28
HP:0025581	332	19
HP:0025582	332	19
HP:0025583	101	197
HP:0025584	174	321
HP:0025585	185	1269
HP:0025586	185	1269
HP:0025587	185	1269
HP:0025588	174	321
HP:0025589	185	287
HP:0025590	484	993
HP:0025591	129	623
HP:0025592	129	623
HP:0025593	129	623
HP:0025594	129	623
HP:0025595	129	623
HP:0025596	129	909
HP:0025597	129	909
HP:0025598	129	909
HP:0025599	129	909
HP:0025600	660	976
HP:0025601	660	976
HP:0025602	660	976
HP:0025603	660	1297
HP:0025604	351	351
HP:0025605	507	507
HP:0025606	484	993
HP:0025607	29	577
HP:0025608	29	1037
HP:0025609	258	1265
HP:0025610	258	1265
HP:0025611	29	47
HP:0025612	35	1286
HP:0025613	192	887
HP:0025615	206	841
HP:0025616	206	841
HP:0025617	212	1217
HP:0025618	212	1217
HP:0025619	212	1217
HP:0025620	337	644
HP:0025621	337	644
HP:0025622	337	644
HP:0025623	337	644
HP:0025624	337	644
HP:0025625	337	644
HP:0025626	443	699
HP:0025627	443	699
HP:0025628	443	699
HP:0025629	647	647
HP:0025630	589	1180
HP:0025631	589	1180
HP:0025632	54	74
HP:0025633	591	591
HP:0025634	653	653
HP:0025635	163	355
HP:0025636	89	469
HP:0025637	847	423
HP:0025638	817	408
HP:0025639	43	1322
HP:0025640	43	1322
HP:0025641	661	661
HP:0025643	109	991
HP:0030000	852	425
HP:0030001	29	47
HP:0030002	29	47
HP:0030003	29	47
HP:0030004	29	47
HP:0030005	59	238
HP:0030006	852	425
HP:0030007	852	425
HP:0030008	89	558
HP:0030009	89	558
HP:0030010	160	378
HP:0030011	160	378
HP:0030012	468	468
HP:0030014	190	10
HP:0030015	190	10
HP:0030016	190	10
HP:0030017	190	10
HP:0030018	190	10
HP:0030019	190	10
HP:0030021	33	476
HP:0030022	33	476
HP:0030023	33	476
HP:0030024	203	228
HP:0030025	33	476
HP:0030026	42	308
HP:0030027	240	1302
HP:0030028	240	1302
HP:0030029	49	209
HP:0030030	177	1354
HP:0030031	69	471
HP:0030032	69	471
HP:0030033	49	1100
HP:0030034	126	153
HP:0030035	698	698
HP:0030036	582	559
HP:0030037	591	591
HP:0030038	719	179
HP:0030039	634	634
HP:0030040	634	634
HP:0030041	133	775
HP:0030042	714	356
HP:0030043	391	281
HP:0030044	603	301
HP:0030045	497	497
HP:0030046	902	902
HP:0030047	510	399
HP:0030048	510	399
HP:0030049	206	841
HP:0030050	151	361
HP:0030051	7	5
HP:0030052	463	122
HP:0030053	183	177
HP:0030054	947	947
HP:0030055	44	1105
HP:0030056	608	608
HP:0030057	647	647
HP:0030058	900	900
HP:0030059	588	1473
HP:0030060	632	1266
HP:0030061	632	1266
HP:0030062	632	1266
HP:0030063	632	1266
HP:0030064	632	1266
HP:0030065	546	272
HP:0030066	826	826
HP:0030067	546	272
HP:0030068	546	272
HP:0030069	413	206
HP:0030070	826	826
HP:0030071	826	826
HP:0030072	470	438
HP:0030074	753	753
HP:0030075	115	92
HP:0030076	115	92
HP:0030077	470	1442
HP:0030078	470	1442
HP:0030079	89	558
HP:0030080	413	206
HP:0030081	48	1421
HP:0030082	892	892
HP:0030083	892	892
HP:0030084	424	94
HP:0030085	349	174
HP:0030086	349	174
HP:0030087	998	998
HP:0030088	998	998
HP:0030089	902	902
HP:0030090	902	902
HP:0030091	902	902
HP:0030092	902	902
HP:0030093	902	902
HP:0030094	902	902
HP:0030095	902	902
HP:0030096	902	902
HP:0030097	902	902
HP:0030098	902	902
HP:0030099	902	902
HP:0030100	902	902
HP:0030101	902	902
HP:0030102	902	902
HP:0030103	902	902
HP:0030104	902	902
HP:0030105	902	902
HP:0030106	902	902
HP:0030107	902	902
HP:0030108	902	902
HP:0030109	902	902
HP:0030110	902	902
HP:0030111	902	902
HP:0030112	902	902
HP:0030113	902	902
HP:0030114	902	902
HP:0030115	902	902
HP:0030116	902	902
HP:0030117	902	902
HP:0030118	902	902
HP:0030119	902	902
HP:0030120	902	902
HP:0030121	902	902
HP:0030122	902	902
HP:0030123	902	902
HP:0030124	902	902
HP:0030125	634	634
HP:0030126	89	469
HP:0030127	89	469
HP:0030129	819	819
HP:0030130	819	819
HP:0030131	819	819
HP:0030132	819	819
HP:0030133	819	819
HP:0030134	819	819
HP:0030135	819	819
HP:0030136	819	819
HP:0030137	339	102
HP:0030138	339	102
HP:0030139	339	102
HP:0030140	707	707
HP:0030141	243	369
HP:0030142	169	1095
HP:0030143	169	1095
HP:0030144	169	1095
HP:0030145	169	1095
HP:0030146	25	101
HP:0030147	93	520
HP:0030148	493	14
HP:0030149	26	1128
HP:0030150	212	516
HP:0030151	345	345
HP:0030153	230	88
HP:0030154	132	168
HP:0030155	756	756
HP:0030156	760	379
HP:0030157	387	68
HP:0030158	89	558
HP:0030159	89	558
HP:0030160	89	558
HP:0030161	160	378
HP:0030162	126	153
HP:0030163	59	238
HP:0030164	847	423
HP:0030165	50	42
HP:0030166	237	212
HP:0030167	647	647
HP:0030168	354	87
HP:0030169	774	95
HP:0030170	132	168
HP:0030171	14	54
HP:0030172	480	290
HP:0030173	480	290
HP:0030174	480	290
HP:0030175	480	290
HP:0030176	480	1398
HP:0030177	79	847
HP:0030178	79	847
HP:0030179	64	1129
HP:0030180	444	550
HP:0030181	444	550
HP:0030182	32	1024
HP:0030183	718	178
HP:0030185	93	520
HP:0030186	93	520
HP:0030187	93	520
HP:0030188	93	1123
HP:0030190	400	315
HP:0030191	376	187
HP:0030192	488	121
HP:0030193	488	121
HP:0030194	488	121
HP:0030195	488	121
HP:0030196	488	121
HP:0030197	488	121
HP:0030198	488	121
HP:0030199	488	121
HP:0030200	488	121
HP:0030201	376	187
HP:0030202	376	187
HP:0030203	376	187
HP:0030205	852	425
HP:0030206	852	425
HP:0030207	191	486
HP:0030208	647	647
HP:0030209	647	647
HP:0030210	647	647
HP:0030211	658	328
HP:0030212	66	1189
HP:0030213	66	1032
HP:0030214	271	1353
HP:0030215	271	1353
HP:0030216	66	1032
HP:0030217	891	891
HP:0030218	408	1397
HP:0030219	962	962
HP:0030220	271	1353
HP:0030221	892	892
HP:0030222	245	185
HP:0030223	66	12
HP:0030224	902	902
HP:0030225	902	902
HP:0030226	902	902
HP:0030227	902	902
HP:0030228	902	902
HP:0030229	902	902
HP:0030230	156	394
HP:0030231	156	696
HP:0030232	156	696
HP:0030233	573	1177
HP:0030234	800	800
HP:0030235	800	800
HP:0030236	110	325
HP:0030237	604	918
HP:0030239	110	512
HP:0030241	110	1199
HP:0030242	248	453
HP:0030243	248	453
HP:0030244	550	274
HP:0030245	550	274
HP:0030246	550	274
HP:0030247	248	453
HP:0030248	248	453
HP:0030249	254	899
HP:0030250	13	210
HP:0030251	12	1009
HP:0030252	12	1009
HP:0030253	143	1234
HP:0030254	44	347
HP:0030255	785	785
HP:0030256	785	785
HP:0030257	83	1092
HP:0030258	83	1092
HP:0030259	83	1092
HP:0030260	964	964
HP:0030261	412	412
HP:0030262	412	412
HP:0030263	412	412
HP:0030264	412	412
HP:0030265	412	412
HP:0030267	224	353
HP:0030268	971	242
HP:0030269	233	116
HP:0030270	358	494
HP:0030271	28	44
HP:0030272	358	494
HP:0030273	358	494
HP:0030274	756	756
HP:0030275	756	756
HP:0030276	756	756
HP:0030277	352	175
HP:0030278	352	175
HP:0030279	352	175
HP:0030280	140	189
HP:0030281	634	634
HP:0030282	140	189
HP:0030283	578	1157
HP:0030284	348	348
HP:0030285	340	1221
HP:0030286	340	1221
HP:0030289	382	190
HP:0030290	921	13
HP:0030291	807	807
HP:0030292	807	807
HP:0030293	807	807
HP:0030294	229	129
HP:0030295	229	129
HP:0030296	229	129
HP:0030297	229	129
HP:0030298	229	129
HP:0030299	108	525
HP:0030300	404	404
HP:0030301	48	45
HP:0030302	48	45
HP:0030303	48	45
HP:0030304	133	1257
HP:0030305	133	1257
HP:0030306	133	1257
HP:0030307	420	1174
HP:0030308	420	1174
HP:0030309	420	1174
HP:0030310	280	34
HP:0030311	280	34
HP:0030312	144	161
HP:0030313	866	866
HP:0030314	866	866
HP:0030318	784	391
HP:0030319	904	451
HP:0030320	648	648
HP:0030321	889	889
HP:0030322	889	889
HP:0030323	889	889
HP:0030324	889	889
HP:0030325	31	69
HP:0030326	374	186
HP:0030327	374	186
HP:0030328	374	186
HP:0030329	105	604
HP:0030330	21	291
HP:0030331	217	217
HP:0030333	963	963
HP:0030334	963	963
HP:0030335	963	963
HP:0030336	963	963
HP:0030337	963	963
HP:0030338	837	837
HP:0030339	837	837
HP:0030341	837	837
HP:0030344	837	837
HP:0030345	837	837
HP:0030346	837	837
HP:0030347	998	998
HP:0030348	998	998
HP:0030349	998	998
HP:0030350	461	1376
HP:0030351	461	46
HP:0030352	233	116
HP:0030353	233	116
HP:0030354	165	1150
HP:0030355	165	1150
HP:0030356	165	1150
HP:0030357	470	1442
HP:0030358	470	1442
HP:0030359	470	1442
HP:0030360	470	1442
HP:0030361	335	671
HP:0030362	70	1242
HP:0030363	614	310
HP:0030364	614	310
HP:0030365	614	310
HP:0030366	614	310
HP:0030367	30	237
HP:0030368	30	237
HP:0030369	614	310
HP:0030370	305	90
HP:0030371	305	90
HP:0030372	305	90
HP:0030373	305	313
HP:0030374	305	313
HP:0030375	305	313
HP:0030376	305	90
HP:0030377	305	90
HP:0030378	305	90
HP:0030379	305	90
HP:0030380	305	90
HP:0030381	305	90
HP:0030383	305	313
HP:0030384	305	313
HP:0030385	305	313
HP:0030386	305	313
HP:0030387	305	313
HP:0030388	305	313
HP:0030389	335	671
HP:0030390	335	671
HP:0030391	525	1051
HP:0030392	84	317
HP:0030393	789	789
HP:0030394	187	25
HP:0030396	208	1333
HP:0030397	208	1333
HP:0030398	208	1333
HP:0030399	208	1333
HP:0030400	208	1333
HP:0030401	644	420
HP:0030402	796	796
HP:0030403	796	796
HP:0030404	289	108
HP:0030405	289	108
HP:0030406	230	88
HP:0030407	997	997
HP:0030408	997	997
HP:0030409	163	318
HP:0030410	91	521
HP:0030411	230	1127
HP:0030412	230	1127
HP:0030413	548	548
HP:0030414	548	548
HP:0030415	548	548
HP:0030416	187	1048
HP:0030417	187	1048
HP:0030418	187	1048
HP:0030419	187	1048
HP:0030420	187	1048
HP:0030421	187	25
HP:0030423	95	298
HP:0030424	234	30
HP:0030425	437	437
HP:0030426	39	1085
HP:0030427	851	851
HP:0030428	91	154
HP:0030429	851	851
HP:0030430	987	987
HP:0030431	719	179
HP:0030432	719	179
HP:0030433	719	179
HP:0030434	91	521
HP:0030436	91	154
HP:0030437	230	620
HP:0030438	230	620
HP:0030439	230	620
HP:0030440	521	31
HP:0030441	521	31
HP:0030442	521	31
HP:0030443	521	31
HP:0030444	521	31
HP:0030445	289	108
HP:0030446	289	108
HP:0030447	266	17
HP:0030448	39	806
HP:0030449	614	310
HP:0030450	987	987
HP:0030451	567	0
HP:0030452	567	0
HP:0030453	695	173
HP:0030454	695	173
HP:0030455	331	331
HP:0030456	331	331
HP:0030457	331	331
HP:0030458	331	331
HP:0030460	331	331
HP:0030461	929	929
HP:0030462	929	929
HP:0030463	929	929
HP:0030464	331	331
HP:0030465	318	78
HP:0030466	318	78
HP:0030467	231	817
HP:0030468	231	1435
HP:0030469	613	75
HP:0030470	613	75
HP:0030471	613	75
HP:0030472	318	78
HP:0030473	318	78
HP:0030474	613	75
HP:0030475	613	75
HP:0030476	613	75
HP:0030477	613	75
HP:0030478	613	75
HP:0030479	318	78
HP:0030480	318	78
HP:0030481	318	78
HP:0030482	318	78
HP:0030483	613	75
HP:0030484	613	75
HP:0030485	231	817
HP:0030486	231	817
HP:0030487	231	817
HP:0030488	231	1435
HP:0030489	231	1435
HP:0030490	355	1464
HP:0030491	179	1424
HP:0030493	152	1063
HP:0030494	88	182
HP:0030495	152	114
HP:0030496	152	114
HP:0030497	773	386
HP:0030498	152	1268
HP:0030499	773	386
HP:0030500	773	386
HP:0030501	773	386
HP:0030502	105	604
HP:0030503	152	114
HP:0030504	395	98
HP:0030505	967	967
HP:0030506	773	386
HP:0030507	773	386
HP:0030508	277	138
HP:0030509	277	138
HP:0030510	277	138
HP:0030511	740	376
HP:0030512	740	376
HP:0030513	740	376
HP:0030514	740	376
HP:0030515	766	382
HP:0030516	911	455
HP:0030517	911	455
HP:0030518	911	455
HP:0030519	911	455
HP:0030520	911	455
HP:0030521	911	455
HP:0030522	207	103
HP:0030525	207	103
HP:0030526	207	103
HP:0030527	207	103
HP:0030528	207	103
HP:0030529	207	103
HP:0030530	207	103
HP:0030531	207	103
HP:0030532	198	787
HP:0030533	198	787
HP:0030534	198	1370
HP:0030535	198	1237
HP:0030536	198	787
HP:0030537	198	787
HP:0030538	198	787
HP:0030539	198	787
HP:0030540	198	787
HP:0030541	198	787
HP:0030542	198	787
HP:0030543	198	787
HP:0030544	198	787
HP:0030545	198	787
HP:0030546	198	787
HP:0030547	198	787
HP:0030548	198	787
HP:0030549	198	787
HP:0030550	198	787
HP:0030551	198	787
HP:0030552	198	787
HP:0030553	198	787
HP:0030554	198	1370
HP:0030555	198	1370
HP:0030556	198	1370
HP:0030557	198	1370
HP:0030558	198	1370
HP:0030559	198	1370
HP:0030560	198	1370
HP:0030561	198	1370
HP:0030562	198	1370
HP:0030563	198	1370
HP:0030564	198	1370
HP:0030565	198	1370
HP:0030566	198	1370
HP:0030567	198	1370
HP:0030568	198	1370
HP:0030569	198	1237
HP:0030570	198	1237
HP:0030571	198	1237
HP:0030572	198	1237
HP:0030573	198	1237
HP:0030574	198	1237
HP:0030575	198	1237
HP:0030576	198	1237
HP:0030577	198	1237
HP:0030578	198	1237
HP:0030579	198	1237
HP:0030580	198	1237
HP:0030581	198	1237
HP:0030582	198	1237
HP:0030583	198	1237
HP:0030584	389	1281
HP:0030585	389	1281
HP:0030586	389	1281
HP:0030587	389	1281
HP:0030588	667	82
HP:0030589	667	82
HP:0030590	667	82
HP:0030591	667	82
HP:0030592	667	82
HP:0030593	667	82
HP:0030594	667	82
HP:0030595	667	82
HP:0030596	667	82
HP:0030597	667	82
HP:0030598	667	82
HP:0030599	667	82
HP:0030601	899	449
HP:0030602	899	449
HP:0030603	899	449
HP:0030604	899	449
HP:0030605	899	449
HP:0030606	453	27
HP:0030607	453	27
